ConfigID,R1A,R1B,R1C,R2A,R2B,R2C,R3A,R3B,R3C,R4A,R4B,R4C,SwitchStates,Status,Voltage_V,VoltageGroup,ConnectionClass,CellsInSeries,ActiveCells
#1260,0,0,1,1,0,1,1,1,0,0,1,0,001 101 110 010,short-circuit,0,Short Circuit,none,0,""
#1261,1,0,1,1,0,1,1,1,0,0,1,0,101 101 110 010,short-circuit,0,Short Circuit,none,0,""
#1262,0,1,1,1,0,1,1,1,0,0,1,0,011 101 110 010,short-circuit,0,Short Circuit,none,0,""
#1263,1,1,1,1,0,1,1,1,0,0,1,0,111 101 110 010,short-circuit,0,Short Circuit,none,0,""
#1264,0,0,0,0,1,1,1,1,0,0,1,0,000 011 110 010,short-circuit,0,Short Circuit,none,0,""
#1265,1,0,0,0,1,1,1,1,0,0,1,0,100 011 110 010,short-circuit,0,Short Circuit,none,0,""
#1266,0,1,0,0,1,1,1,1,0,0,1,0,010 011 110 010,short-circuit,0,Short Circuit,none,0,""
#1267,1,1,0,0,1,1,1,1,0,0,1,0,110 011 110 010,short-circuit,0,Short Circuit,none,0,""
#1268,0,0,1,0,1,1,1,1,0,0,1,0,001 011 110 010,short-circuit,0,Short Circuit,none,0,""
#1269,1,0,1,0,1,1,1,1,0,0,1,0,101 011 110 010,short-circuit,0,Short Circuit,none,0,""
#1270,0,1,1,0,1,1,1,1,0,0,1,0,011 011 110 010,short-circuit,0,Short Circuit,none,0,""
#1271,1,1,1,0,1,1,1,1,0,0,1,0,111 011 110 010,short-circuit,0,Short Circuit,none,0,""
#1272,0,0,0,1,1,1,1,1,0,0,1,0,000 111 110 010,short-circuit,0,Short Circuit,none,0,""
#1273,1,0,0,1,1,1,1,1,0,0,1,0,100 111 110 010,short-circuit,0,Short Circuit,none,0,""
#1274,0,1,0,1,1,1,1,1,0,0,1,0,010 111 110 010,short-circuit,0,Short Circuit,none,0,""
#1275,1,1,0,1,1,1,1,1,0,0,1,0,110 111 110 010,short-circuit,0,Short Circuit,none,0,""
#1276,0,0,1,1,1,1,1,1,0,0,1,0,001 111 110 010,short-circuit,0,Short Circuit,none,0,""
#1277,1,0,1,1,1,1,1,1,0,0,1,0,101 111 110 010,short-circuit,0,Short Circuit,none,0,""
#1278,0,1,1,1,1,1,1,1,0,0,1,0,011 111 110 010,short-circuit,0,Short Circuit,none,0,""
#1279,1,1,1,1,1,1,1,1,0,0,1,0,111 111 110 010,short-circuit,0,Short Circuit,none,0,""
#1280,0,0,0,0,0,0,0,0,1,0,1,0,000 000 001 010,valid,0,0 V (no output),none,0,""
#1281,1,0,0,0,0,0,0,0,1,0,1,0,100 000 001 010,valid,0,0 V (no output),none,0,""
#1282,0,1,0,0,0,0,0,0,1,0,1,0,010 000 001 010,valid,0,0 V (no output),none,0,""
#1283,1,1,0,0,0,0,0,0,1,0,1,0,110 000 001 010,valid,0,0 V (no output),none,0,""
#1284,0,0,1,0,0,0,0,0,1,0,1,0,001 000 001 010,valid,0,0 V (no output),none,0,""
#1285,1,0,1,0,0,0,0,0,1,0,1,0,101 000 001 010,valid,0,0 V (no output),none,0,""
#1286,0,1,1,0,0,0,0,0,1,0,1,0,011 000 001 010,valid,0,0 V (no output),none,0,""
#1287,1,1,1,0,0,0,0,0,1,0,1,0,111 000 001 010,valid,0,0 V (no output),none,0,""
#1288,0,0,0,1,0,0,0,0,1,0,1,0,000 100 001 010,valid,0,0 V (no output),none,0,""
#1289,1,0,0,1,0,0,0,0,1,0,1,0,100 100 001 010,valid,0,0 V (no output),none,0,""
#1290,0,1,0,1,0,0,0,0,1,0,1,0,010 100 001 010,valid,0,0 V (no output),none,0,""
#1291,1,1,0,1,0,0,0,0,1,0,1,0,110 100 001 010,valid,0,0 V (no output),none,0,""
#1292,0,0,1,1,0,0,0,0,1,0,1,0,001 100 001 010,valid,0,0 V (no output),none,0,""
#1293,1,0,1,1,0,0,0,0,1,0,1,0,101 100 001 010,short-circuit,0,Short Circuit,none,0,""
#1294,0,1,1,1,0,0,0,0,1,0,1,0,011 100 001 010,valid,0,0 V (no output),none,0,""
#1295,1,1,1,1,0,0,0,0,1,0,1,0,111 100 001 010,short-circuit,0,Short Circuit,none,0,""
#1296,0,0,0,0,1,0,0,0,1,0,1,0,000 010 001 010,valid,0,0 V (no output),none,0,""
#1297,1,0,0,0,1,0,0,0,1,0,1,0,100 010 001 010,valid,0,0 V (no output),none,0,""
#1298,0,1,0,0,1,0,0,0,1,0,1,0,010 010 001 010,valid,0,0 V (no output),none,0,""
#1299,1,1,0,0,1,0,0,0,1,0,1,0,110 010 001 010,valid,0,0 V (no output),none,0,""
#1300,0,0,1,0,1,0,0,0,1,0,1,0,001 010 001 010,valid,0,0 V (no output),none,0,""
#1301,1,0,1,0,1,0,0,0,1,0,1,0,101 010 001 010,valid,0,0 V (no output),none,0,""
#1302,0,1,1,0,1,0,0,0,1,0,1,0,011 010 001 010,short-circuit,0,Short Circuit,none,0,""
#1303,1,1,1,0,1,0,0,0,1,0,1,0,111 010 001 010,short-circuit,0,Short Circuit,none,0,""
#1304,0,0,0,1,1,0,0,0,1,0,1,0,000 110 001 010,valid,0,0 V (no output),none,0,""
#1305,1,0,0,1,1,0,0,0,1,0,1,0,100 110 001 010,valid,0,0 V (no output),none,0,""
#1306,0,1,0,1,1,0,0,0,1,0,1,0,010 110 001 010,valid,0,0 V (no output),none,0,""
#1307,1,1,0,1,1,0,0,0,1,0,1,0,110 110 001 010,valid,0,0 V (no output),none,0,""
#1308,0,0,1,1,1,0,0,0,1,0,1,0,001 110 001 010,valid,0,0 V (no output),none,0,""
#1309,1,0,1,1,1,0,0,0,1,0,1,0,101 110 001 010,short-circuit,0,Short Circuit,none,0,""
#1310,0,1,1,1,1,0,0,0,1,0,1,0,011 110 001 010,short-circuit,0,Short Circuit,none,0,""
#1311,1,1,1,1,1,0,0,0,1,0,1,0,111 110 001 010,short-circuit,0,Short Circuit,none,0,""
#1312,0,0,0,0,0,1,0,0,1,0,1,0,000 001 001 010,valid,0,0 V (no output),none,0,""
#1313,1,0,0,0,0,1,0,0,1,0,1,0,100 001 001 010,valid,0,0 V (no output),none,0,""
#1314,0,1,0,0,0,1,0,0,1,0,1,0,010 001 001 010,valid,0,0 V (no output),none,0,""
#1315,1,1,0,0,0,1,0,0,1,0,1,0,110 001 001 010,valid,0,0 V (no output),none,0,""
#1316,0,0,1,0,0,1,0,0,1,0,1,0,001 001 001 010,valid,0,0 V (no output),none,0,""
#1317,1,0,1,0,0,1,0,0,1,0,1,0,101 001 001 010,valid,0,0 V (no output),none,0,""
#1318,0,1,1,0,0,1,0,0,1,0,1,0,011 001 001 010,short-circuit,0,Short Circuit,none,0,""
#1319,1,1,1,0,0,1,0,0,1,0,1,0,111 001 001 010,short-circuit,0,Short Circuit,none,0,""
#1320,0,0,0,1,0,1,0,0,1,0,1,0,000 101 001 010,valid,0,0 V (no output),none,0,""
#1321,1,0,0,1,0,1,0,0,1,0,1,0,100 101 001 010,valid,0,0 V (no output),none,0,""
#1322,0,1,0,1,0,1,0,0,1,0,1,0,010 101 001 010,valid,0,0 V (no output),none,0,""
#1323,1,1,0,1,0,1,0,0,1,0,1,0,110 101 001 010,short-circuit,0,Short Circuit,none,0,""
#1324,0,0,1,1,0,1,0,0,1,0,1,0,001 101 001 010,valid,0,0 V (no output),none,0,""
#1325,1,0,1,1,0,1,0,0,1,0,1,0,101 101 001 010,short-circuit,0,Short Circuit,none,0,""
#1326,0,1,1,1,0,1,0,0,1,0,1,0,011 101 001 010,short-circuit,0,Short Circuit,none,0,""
#1327,1,1,1,1,0,1,0,0,1,0,1,0,111 101 001 010,short-circuit,0,Short Circuit,none,0,""
#1328,0,0,0,0,1,1,0,0,1,0,1,0,000 011 001 010,short-circuit,0,Short Circuit,none,0,""
#1329,1,0,0,0,1,1,0,0,1,0,1,0,100 011 001 010,short-circuit,0,Short Circuit,none,0,""
#1330,0,1,0,0,1,1,0,0,1,0,1,0,010 011 001 010,short-circuit,0,Short Circuit,none,0,""
#1331,1,1,0,0,1,1,0,0,1,0,1,0,110 011 001 010,short-circuit,0,Short Circuit,none,0,""
#1332,0,0,1,0,1,1,0,0,1,0,1,0,001 011 001 010,short-circuit,0,Short Circuit,none,0,""
#1333,1,0,1,0,1,1,0,0,1,0,1,0,101 011 001 010,short-circuit,0,Short Circuit,none,0,""
#1334,0,1,1,0,1,1,0,0,1,0,1,0,011 011 001 010,short-circuit,0,Short Circuit,none,0,""
#1335,1,1,1,0,1,1,0,0,1,0,1,0,111 011 001 010,short-circuit,0,Short Circuit,none,0,""
#1336,0,0,0,1,1,1,0,0,1,0,1,0,000 111 001 010,short-circuit,0,Short Circuit,none,0,""
#1337,1,0,0,1,1,1,0,0,1,0,1,0,100 111 001 010,short-circuit,0,Short Circuit,none,0,""
#1338,0,1,0,1,1,1,0,0,1,0,1,0,010 111 001 010,short-circuit,0,Short Circuit,none,0,""
#1339,1,1,0,1,1,1,0,0,1,0,1,0,110 111 001 010,short-circuit,0,Short Circuit,none,0,""
#1340,0,0,1,1,1,1,0,0,1,0,1,0,001 111 001 010,short-circuit,0,Short Circuit,none,0,""
#1341,1,0,1,1,1,1,0,0,1,0,1,0,101 111 001 010,short-circuit,0,Short Circuit,none,0,""
#1342,0,1,1,1,1,1,0,0,1,0,1,0,011 111 001 010,short-circuit,0,Short Circuit,none,0,""
#1343,1,1,1,1,1,1,0,0,1,0,1,0,111 111 001 010,short-circuit,0,Short Circuit,none,0,""
#1344,0,0,0,0,0,0,1,0,1,0,1,0,000 000 101 010,valid,0,0 V (no output),none,0,""
#1345,1,0,0,0,0,0,1,0,1,0,1,0,100 000 101 010,valid,0,0 V (no output),none,0,""
#1346,0,1,0,0,0,0,1,0,1,0,1,0,010 000 101 010,valid,0,0 V (no output),none,0,""
#1347,1,1,0,0,0,0,1,0,1,0,1,0,110 000 101 010,short-circuit,0,Short Circuit,none,0,""
#1348,0,0,1,0,0,0,1,0,1,0,1,0,001 000 101 010,valid,0,0 V (no output),none,0,""
#1349,1,0,1,0,0,0,1,0,1,0,1,0,101 000 101 010,valid,0,0 V (no output),none,0,""
#1350,0,1,1,0,0,0,1,0,1,0,1,0,011 000 101 010,valid,0,0 V (no output),none,0,""
#1351,1,1,1,0,0,0,1,0,1,0,1,0,111 000 101 010,short-circuit,0,Short Circuit,none,0,""
#1352,0,0,0,1,0,0,1,0,1,0,1,0,000 100 101 010,valid,0,0 V (no output),none,0,""
#1353,1,0,0,1,0,0,1,0,1,0,1,0,100 100 101 010,valid,0,0 V (no output),none,0,""
#1354,0,1,0,1,0,0,1,0,1,0,1,0,010 100 101 010,valid,0,0 V (no output),none,0,""
#1355,1,1,0,1,0,0,1,0,1,0,1,0,110 100 101 010,short-circuit,0,Short Circuit,none,0,""
#1356,0,0,1,1,0,0,1,0,1,0,1,0,001 100 101 010,valid,0,0 V (no output),none,0,""
#1357,1,0,1,1,0,0,1,0,1,0,1,0,101 100 101 010,short-circuit,0,Short Circuit,none,0,""
#1358,0,1,1,1,0,0,1,0,1,0,1,0,011 100 101 010,short-circuit,0,Short Circuit,none,0,""
#1359,1,1,1,1,0,0,1,0,1,0,1,0,111 100 101 010,short-circuit,0,Short Circuit,none,0,""
#1360,0,0,0,0,1,0,1,0,1,0,1,0,000 010 101 010,valid,0,0 V (no output),none,0,""
#1361,1,0,0,0,1,0,1,0,1,0,1,0,100 010 101 010,valid,0,0 V (no output),none,0,""
#1362,0,1,0,0,1,0,1,0,1,0,1,0,010 010 101 010,valid,0,0 V (no output),none,0,""
#1363,1,1,0,0,1,0,1,0,1,0,1,0,110 010 101 010,short-circuit,0,Short Circuit,none,0,""
#1364,0,0,1,0,1,0,1,0,1,0,1,0,001 010 101 010,valid,0,0 V (no output),none,0,""
#1365,1,0,1,0,1,0,1,0,1,0,1,0,101 010 101 010,valid,0,0 V (no output),none,0,""
#1366,0,1,1,0,1,0,1,0,1,0,1,0,011 010 101 010,short-circuit,0,Short Circuit,none,0,""
#1367,1,1,1,0,1,0,1,0,1,0,1,0,111 010 101 010,short-circuit,0,Short Circuit,none,0,""
#1368,0,0,0,1,1,0,1,0,1,0,1,0,000 110 101 010,short-circuit,0,Short Circuit,none,0,""
#1369,1,0,0,1,1,0,1,0,1,0,1,0,100 110 101 010,short-circuit,0,Short Circuit,none,0,""
#1370,0,1,0,1,1,0,1,0,1,0,1,0,010 110 101 010,short-circuit,0,Short Circuit,none,0,""
#1371,1,1,0,1,1,0,1,0,1,0,1,0,110 110 101 010,short-circuit,0,Short Circuit,none,0,""
#1372,0,0,1,1,1,0,1,0,1,0,1,0,001 110 101 010,short-circuit,0,Short Circuit,none,0,""
#1373,1,0,1,1,1,0,1,0,1,0,1,0,101 110 101 010,short-circuit,0,Short Circuit,none,0,""
#1374,0,1,1,1,1,0,1,0,1,0,1,0,011 110 101 010,short-circuit,0,Short Circuit,none,0,""
#1375,1,1,1,1,1,0,1,0,1,0,1,0,111 110 101 010,short-circuit,0,Short Circuit,none,0,""
#1376,0,0,0,0,0,1,1,0,1,0,1,0,000 001 101 010,valid,0,0 V (no output),none,0,""
#1377,1,0,0,0,0,1,1,0,1,0,1,0,100 001 101 010,valid,0,0 V (no output),none,0,""
#1378,0,1,0,0,0,1,1,0,1,0,1,0,010 001 101 010,valid,0,0 V (no output),none,0,""
#1379,1,1,0,0,0,1,1,0,1,0,1,0,110 001 101 010,short-circuit,0,Short Circuit,none,0,""
#1380,0,0,1,0,0,1,1,0,1,0,1,0,001 001 101 010,valid,0,0 V (no output),none,0,""
#1381,1,0,1,0,0,1,1,0,1,0,1,0,101 001 101 010,short-circuit,0,Short Circuit,none,0,""
#1382,0,1,1,0,0,1,1,0,1,0,1,0,011 001 101 010,short-circuit,0,Short Circuit,none,0,""
#1383,1,1,1,0,0,1,1,0,1,0,1,0,111 001 101 010,short-circuit,0,Short Circuit,none,0,""
#1384,0,0,0,1,0,1,1,0,1,0,1,0,000 101 101 010,short-circuit,0,Short Circuit,none,0,""
#1385,1,0,0,1,0,1,1,0,1,0,1,0,100 101 101 010,short-circuit,0,Short Circuit,none,0,""
#1386,0,1,0,1,0,1,1,0,1,0,1,0,010 101 101 010,short-circuit,0,Short Circuit,none,0,""
#1387,1,1,0,1,0,1,1,0,1,0,1,0,110 101 101 010,short-circuit,0,Short Circuit,none,0,""
#1388,0,0,1,1,0,1,1,0,1,0,1,0,001 101 101 010,short-circuit,0,Short Circuit,none,0,""
#1389,1,0,1,1,0,1,1,0,1,0,1,0,101 101 101 010,short-circuit,0,Short Circuit,none,0,""
#1390,0,1,1,1,0,1,1,0,1,0,1,0,011 101 101 010,short-circuit,0,Short Circuit,none,0,""
#1391,1,1,1,1,0,1,1,0,1,0,1,0,111 101 101 010,short-circuit,0,Short Circuit,none,0,""
#1392,0,0,0,0,1,1,1,0,1,0,1,0,000 011 101 010,short-circuit,0,Short Circuit,none,0,""
#1393,1,0,0,0,1,1,1,0,1,0,1,0,100 011 101 010,short-circuit,0,Short Circuit,none,0,""
#1394,0,1,0,0,1,1,1,0,1,0,1,0,010 011 101 010,short-circuit,0,Short Circuit,none,0,""
#1395,1,1,0,0,1,1,1,0,1,0,1,0,110 011 101 010,short-circuit,0,Short Circuit,none,0,""
#1396,0,0,1,0,1,1,1,0,1,0,1,0,001 011 101 010,short-circuit,0,Short Circuit,none,0,""
#1397,1,0,1,0,1,1,1,0,1,0,1,0,101 011 101 010,short-circuit,0,Short Circuit,none,0,""
#1398,0,1,1,0,1,1,1,0,1,0,1,0,011 011 101 010,short-circuit,0,Short Circuit,none,0,""
#1399,1,1,1,0,1,1,1,0,1,0,1,0,111 011 101 010,short-circuit,0,Short Circuit,none,0,""
#1400,0,0,0,1,1,1,1,0,1,0,1,0,000 111 101 010,short-circuit,0,Short Circuit,none,0,""
#1401,1,0,0,1,1,1,1,0,1,0,1,0,100 111 101 010,short-circuit,0,Short Circuit,none,0,""
#1402,0,1,0,1,1,1,1,0,1,0,1,0,010 111 101 010,short-circuit,0,Short Circuit,none,0,""
#1403,1,1,0,1,1,1,1,0,1,0,1,0,110 111 101 010,short-circuit,0,Short Circuit,none,0,""
#1404,0,0,1,1,1,1,1,0,1,0,1,0,001 111 101 010,short-circuit,0,Short Circuit,none,0,""
#1405,1,0,1,1,1,1,1,0,1,0,1,0,101 111 101 010,short-circuit,0,Short Circuit,none,0,""
#1406,0,1,1,1,1,1,1,0,1,0,1,0,011 111 101 010,short-circuit,0,Short Circuit,none,0,""
#1407,1,1,1,1,1,1,1,0,1,0,1,0,111 111 101 010,short-circuit,0,Short Circuit,none,0,""
#1408,0,0,0,0,0,0,0,1,1,0,1,0,000 000 011 010,short-circuit,0,Short Circuit,none,0,""
#1409,1,0,0,0,0,0,0,1,1,0,1,0,100 000 011 010,short-circuit,0,Short Circuit,none,0,""
#1410,0,1,0,0,0,0,0,1,1,0,1,0,010 000 011 010,short-circuit,0,Short Circuit,none,0,""
#1411,1,1,0,0,0,0,0,1,1,0,1,0,110 000 011 010,short-circuit,0,Short Circuit,none,0,""
#1412,0,0,1,0,0,0,0,1,1,0,1,0,001 000 011 010,short-circuit,0,Short Circuit,none,0,""
#1413,1,0,1,0,0,0,0,1,1,0,1,0,101 000 011 010,short-circuit,0,Short Circuit,none,0,""
#1414,0,1,1,0,0,0,0,1,1,0,1,0,011 000 011 010,short-circuit,0,Short Circuit,none,0,""
#1415,1,1,1,0,0,0,0,1,1,0,1,0,111 000 011 010,short-circuit,0,Short Circuit,none,0,""
#1416,0,0,0,1,0,0,0,1,1,0,1,0,000 100 011 010,short-circuit,0,Short Circuit,none,0,""
#1417,1,0,0,1,0,0,0,1,1,0,1,0,100 100 011 010,short-circuit,0,Short Circuit,none,0,""
#1418,0,1,0,1,0,0,0,1,1,0,1,0,010 100 011 010,short-circuit,0,Short Circuit,none,0,""
#1419,1,1,0,1,0,0,0,1,1,0,1,0,110 100 011 010,short-circuit,0,Short Circuit,none,0,""
#1420,0,0,1,1,0,0,0,1,1,0,1,0,001 100 011 010,short-circuit,0,Short Circuit,none,0,""
#1421,1,0,1,1,0,0,0,1,1,0,1,0,101 100 011 010,short-circuit,0,Short Circuit,none,0,""
#1422,0,1,1,1,0,0,0,1,1,0,1,0,011 100 011 010,short-circuit,0,Short Circuit,none,0,""
#1423,1,1,1,1,0,0,0,1,1,0,1,0,111 100 011 010,short-circuit,0,Short Circuit,none,0,""
#1424,0,0,0,0,1,0,0,1,1,0,1,0,000 010 011 010,short-circuit,0,Short Circuit,none,0,""
#1425,1,0,0,0,1,0,0,1,1,0,1,0,100 010 011 010,short-circuit,0,Short Circuit,none,0,""
#1426,0,1,0,0,1,0,0,1,1,0,1,0,010 010 011 010,short-circuit,0,Short Circuit,none,0,""
#1427,1,1,0,0,1,0,0,1,1,0,1,0,110 010 011 010,short-circuit,0,Short Circuit,none,0,""
#1428,0,0,1,0,1,0,0,1,1,0,1,0,001 010 011 010,short-circuit,0,Short Circuit,none,0,""
#1429,1,0,1,0,1,0,0,1,1,0,1,0,101 010 011 010,short-circuit,0,Short Circuit,none,0,""
#1430,0,1,1,0,1,0,0,1,1,0,1,0,011 010 011 010,short-circuit,0,Short Circuit,none,0,""
#1431,1,1,1,0,1,0,0,1,1,0,1,0,111 010 011 010,short-circuit,0,Short Circuit,none,0,""
#1432,0,0,0,1,1,0,0,1,1,0,1,0,000 110 011 010,short-circuit,0,Short Circuit,none,0,""
#1433,1,0,0,1,1,0,0,1,1,0,1,0,100 110 011 010,short-circuit,0,Short Circuit,none,0,""
#1434,0,1,0,1,1,0,0,1,1,0,1,0,010 110 011 010,short-circuit,0,Short Circuit,none,0,""
#1435,1,1,0,1,1,0,0,1,1,0,1,0,110 110 011 010,short-circuit,0,Short Circuit,none,0,""
#1436,0,0,1,1,1,0,0,1,1,0,1,0,001 110 011 010,short-circuit,0,Short Circuit,none,0,""
#1437,1,0,1,1,1,0,0,1,1,0,1,0,101 110 011 010,short-circuit,0,Short Circuit,none,0,""
#1438,0,1,1,1,1,0,0,1,1,0,1,0,011 110 011 010,short-circuit,0,Short Circuit,none,0,""
#1439,1,1,1,1,1,0,0,1,1,0,1,0,111 110 011 010,short-circuit,0,Short Circuit,none,0,""
#1440,0,0,0,0,0,1,0,1,1,0,1,0,000 001 011 010,short-circuit,0,Short Circuit,none,0,""
#1441,1,0,0,0,0,1,0,1,1,0,1,0,100 001 011 010,short-circuit,0,Short Circuit,none,0,""
#1442,0,1,0,0,0,1,0,1,1,0,1,0,010 001 011 010,short-circuit,0,Short Circuit,none,0,""
#1443,1,1,0,0,0,1,0,1,1,0,1,0,110 001 011 010,short-circuit,0,Short Circuit,none,0,""
#1444,0,0,1,0,0,1,0,1,1,0,1,0,001 001 011 010,short-circuit,0,Short Circuit,none,0,""
#1445,1,0,1,0,0,1,0,1,1,0,1,0,101 001 011 010,short-circuit,0,Short Circuit,none,0,""
#1446,0,1,1,0,0,1,0,1,1,0,1,0,011 001 011 010,short-circuit,0,Short Circuit,none,0,""
#1447,1,1,1,0,0,1,0,1,1,0,1,0,111 001 011 010,short-circuit,0,Short Circuit,none,0,""
#1448,0,0,0,1,0,1,0,1,1,0,1,0,000 101 011 010,short-circuit,0,Short Circuit,none,0,""
#1449,1,0,0,1,0,1,0,1,1,0,1,0,100 101 011 010,short-circuit,0,Short Circuit,none,0,""
#1450,0,1,0,1,0,1,0,1,1,0,1,0,010 101 011 010,short-circuit,0,Short Circuit,none,0,""
#1451,1,1,0,1,0,1,0,1,1,0,1,0,110 101 011 010,short-circuit,0,Short Circuit,none,0,""
#1452,0,0,1,1,0,1,0,1,1,0,1,0,001 101 011 010,short-circuit,0,Short Circuit,none,0,""
#1453,1,0,1,1,0,1,0,1,1,0,1,0,101 101 011 010,short-circuit,0,Short Circuit,none,0,""
#1454,0,1,1,1,0,1,0,1,1,0,1,0,011 101 011 010,short-circuit,0,Short Circuit,none,0,""
#1455,1,1,1,1,0,1,0,1,1,0,1,0,111 101 011 010,short-circuit,0,Short Circuit,none,0,""
#1456,0,0,0,0,1,1,0,1,1,0,1,0,000 011 011 010,short-circuit,0,Short Circuit,none,0,""
#1457,1,0,0,0,1,1,0,1,1,0,1,0,100 011 011 010,short-circuit,0,Short Circuit,none,0,""
#1458,0,1,0,0,1,1,0,1,1,0,1,0,010 011 011 010,short-circuit,0,Short Circuit,none,0,""
#1459,1,1,0,0,1,1,0,1,1,0,1,0,110 011 011 010,short-circuit,0,Short Circuit,none,0,""
#1460,0,0,1,0,1,1,0,1,1,0,1,0,001 011 011 010,short-circuit,0,Short Circuit,none,0,""
#1461,1,0,1,0,1,1,0,1,1,0,1,0,101 011 011 010,short-circuit,0,Short Circuit,none,0,""
#1462,0,1,1,0,1,1,0,1,1,0,1,0,011 011 011 010,short-circuit,0,Short Circuit,none,0,""
#1463,1,1,1,0,1,1,0,1,1,0,1,0,111 011 011 010,short-circuit,0,Short Circuit,none,0,""
#1464,0,0,0,1,1,1,0,1,1,0,1,0,000 111 011 010,short-circuit,0,Short Circuit,none,0,""
#1465,1,0,0,1,1,1,0,1,1,0,1,0,100 111 011 010,short-circuit,0,Short Circuit,none,0,""
#1466,0,1,0,1,1,1,0,1,1,0,1,0,010 111 011 010,short-circuit,0,Short Circuit,none,0,""
#1467,1,1,0,1,1,1,0,1,1,0,1,0,110 111 011 010,short-circuit,0,Short Circuit,none,0,""
#1468,0,0,1,1,1,1,0,1,1,0,1,0,001 111 011 010,short-circuit,0,Short Circuit,none,0,""
#1469,1,0,1,1,1,1,0,1,1,0,1,0,101 111 011 010,short-circuit,0,Short Circuit,none,0,""
#1470,0,1,1,1,1,1,0,1,1,0,1,0,011 111 011 010,short-circuit,0,Short Circuit,none,0,""
#1471,1,1,1,1,1,1,0,1,1,0,1,0,111 111 011 010,short-circuit,0,Short Circuit,none,0,""
#1472,0,0,0,0,0,0,1,1,1,0,1,0,000 000 111 010,short-circuit,0,Short Circuit,none,0,""
#1473,1,0,0,0,0,0,1,1,1,0,1,0,100 000 111 010,short-circuit,0,Short Circuit,none,0,""
#1474,0,1,0,0,0,0,1,1,1,0,1,0,010 000 111 010,short-circuit,0,Short Circuit,none,0,""
#1475,1,1,0,0,0,0,1,1,1,0,1,0,110 000 111 010,short-circuit,0,Short Circuit,none,0,""
#1476,0,0,1,0,0,0,1,1,1,0,1,0,001 000 111 010,short-circuit,0,Short Circuit,none,0,""
#1477,1,0,1,0,0,0,1,1,1,0,1,0,101 000 111 010,short-circuit,0,Short Circuit,none,0,""
#1478,0,1,1,0,0,0,1,1,1,0,1,0,011 000 111 010,short-circuit,0,Short Circuit,none,0,""
#1479,1,1,1,0,0,0,1,1,1,0,1,0,111 000 111 010,short-circuit,0,Short Circuit,none,0,""
#1480,0,0,0,1,0,0,1,1,1,0,1,0,000 100 111 010,short-circuit,0,Short Circuit,none,0,""
#1481,1,0,0,1,0,0,1,1,1,0,1,0,100 100 111 010,short-circuit,0,Short Circuit,none,0,""
#1482,0,1,0,1,0,0,1,1,1,0,1,0,010 100 111 010,short-circuit,0,Short Circuit,none,0,""
#1483,1,1,0,1,0,0,1,1,1,0,1,0,110 100 111 010,short-circuit,0,Short Circuit,none,0,""
#1484,0,0,1,1,0,0,1,1,1,0,1,0,001 100 111 010,short-circuit,0,Short Circuit,none,0,""
#1485,1,0,1,1,0,0,1,1,1,0,1,0,101 100 111 010,short-circuit,0,Short Circuit,none,0,""
#1486,0,1,1,1,0,0,1,1,1,0,1,0,011 100 111 010,short-circuit,0,Short Circuit,none,0,""
#1487,1,1,1,1,0,0,1,1,1,0,1,0,111 100 111 010,short-circuit,0,Short Circuit,none,0,""
#1488,0,0,0,0,1,0,1,1,1,0,1,0,000 010 111 010,short-circuit,0,Short Circuit,none,0,""
#1489,1,0,0,0,1,0,1,1,1,0,1,0,100 010 111 010,short-circuit,0,Short Circuit,none,0,""
#1490,0,1,0,0,1,0,1,1,1,0,1,0,010 010 111 010,short-circuit,0,Short Circuit,none,0,""
#1491,1,1,0,0,1,0,1,1,1,0,1,0,110 010 111 010,short-circuit,0,Short Circuit,none,0,""
#1492,0,0,1,0,1,0,1,1,1,0,1,0,001 010 111 010,short-circuit,0,Short Circuit,none,0,""
#1493,1,0,1,0,1,0,1,1,1,0,1,0,101 010 111 010,short-circuit,0,Short Circuit,none,0,""
#1494,0,1,1,0,1,0,1,1,1,0,1,0,011 010 111 010,short-circuit,0,Short Circuit,none,0,""
#1495,1,1,1,0,1,0,1,1,1,0,1,0,111 010 111 010,short-circuit,0,Short Circuit,none,0,""
#1496,0,0,0,1,1,0,1,1,1,0,1,0,000 110 111 010,short-circuit,0,Short Circuit,none,0,""
#1497,1,0,0,1,1,0,1,1,1,0,1,0,100 110 111 010,short-circuit,0,Short Circuit,none,0,""
#1498,0,1,0,1,1,0,1,1,1,0,1,0,010 110 111 010,short-circuit,0,Short Circuit,none,0,""
#1499,1,1,0,1,1,0,1,1,1,0,1,0,110 110 111 010,short-circuit,0,Short Circuit,none,0,""
#1500,0,0,1,1,1,0,1,1,1,0,1,0,001 110 111 010,short-circuit,0,Short Circuit,none,0,""
#1501,1,0,1,1,1,0,1,1,1,0,1,0,101 110 111 010,short-circuit,0,Short Circuit,none,0,""
#1502,0,1,1,1,1,0,1,1,1,0,1,0,011 110 111 010,short-circuit,0,Short Circuit,none,0,""
#1503,1,1,1,1,1,0,1,1,1,0,1,0,111 110 111 010,short-circuit,0,Short Circuit,none,0,""
#1504,0,0,0,0,0,1,1,1,1,0,1,0,000 001 111 010,short-circuit,0,Short Circuit,none,0,""
#1505,1,0,0,0,0,1,1,1,1,0,1,0,100 001 111 010,short-circuit,0,Short Circuit,none,0,""
